timestamp,TP9,AF7,AF8,TP10,Valence,Arousal
0.0,3.2690771828793776e-05,2.7322049205767912e-05,1.8040528738841847e-05,3.708887793240254e-05,4.2,3.6
0.00390625,2.9778922270542466e-05,2.9778922270542466e-05,2.3924891387808045e-05,2.2438634842450603e-05,4.2,3.6
0.0078125,3.123484704966812e-05,2.829266572518502e-05,3.123484704966812e-05,2.6351432686350808e-05,4.2,3.6
0.01171875,3.172015530937667e-05,2.340925136186771e-05,3.2205463569085226e-05,2.880830575112536e-05,4.2,3.6
0.015625,2.7807357465476466e-05,1.1215881336690323e-05,2.1468018323033498e-05,2.7807357465476466e-05,4.2,3.6
0.01953125,2.7807357465476466e-05,1.3157114375524532e-05,2.0982710063324944e-05,2.7322049205767912e-05,4.2,3.6
0.0234375,2.829266572518502e-05,2.683674094605936e-05,3.514764489356832e-05,3.123484704966812e-05,4.2,3.6
0.02734375,3.2690771828793776e-05,2.7807357465476466e-05,3.026423053025101e-05,3.514764489356832e-05,4.2,3.6
0.03125,3.466233663385977e-05,1.7555220479133293e-05,2.2923943102159157e-05,3.708887793240254e-05,4.2,3.6
0.03515625,3.074953878995957e-05,1.9041477024490736e-05,2.1468018323033498e-05,2.880830575112536e-05,4.2,3.6
0.0390625,3.172015530937667e-05,3.3176080088502327e-05,2.9293614010833912e-05,2.9293614010833912e-05,4.2,3.6
0.04296875,3.2690771828793776e-05,3.563295315327688e-05,2.829266572518502e-05,3.757418619211109e-05,4.2,3.6
0.046875,2.829266572518502e-05,2.6351432686350808e-05,2.44101996475166e-05,3.9545750997177086e-05,4.2,3.6
0.05078125,2.44101996475166e-05,1.9526785284199286e-05,2.489550790722515e-05,3.514764489356832e-05,4.2,3.6
0.0546875,2.683674094605936e-05,2.001209354390784e-05,2.3924891387808045e-05,3.074953878995957e-05,4.2,3.6
0.05859375,2.829266572518502e-05,2.195332658274205e-05,2.2923943102159157e-05,3.611826141298543e-05,4.2,3.6
0.0625,2.683674094605936e-05,3.172015530937667e-05,1.8525836998550394e-05,2.9778922270542466e-05,4.2,3.6
0.06640625,2.829266572518502e-05,3.563295315327688e-05,2.1468018323033498e-05,2.44101996475166e-05,4.2,3.6
0.0703125,2.7322049205767912e-05,2.829266572518502e-05,2.5380816166933704e-05,3.466233663385977e-05,4.2,3.6
0.07421875,2.880830575112536e-05,2.6351432686350808e-05,2.5866124426642258e-05,3.123484704966812e-05,4.2,3.6
0.078125,2.880830575112536e-05,2.829266572518502e-05,2.2923943102159157e-05,3.172015530937667e-05,4.2,3.6
0.08203125,2.7322049205767912e-05,2.0497401803616394e-05,2.683674094605936e-05,3.708887793240254e-05,4.2,3.6
0.0859375,2.683674094605936e-05,2.5866124426642258e-05,3.172015530937667e-05,3.660356967269398e-05,4.2,3.6
0.08984375,2.829266572518502e-05,3.026423053025101e-05,2.9778922270542466e-05,3.563295315327688e-05,4.2,3.6
0.09375,3.563295315327688e-05,2.6351432686350808e-05,3.514764489356832e-05,3.8059494451819647e-05,4.2,3.6
0.09765625,3.708887793240254e-05,3.026423053025101e-05,3.3661388348210884e-05,4.0031059256885636e-05,4.2,3.6
0.1015625,3.026423053025101e-05,2.489550790722515e-05,3.2205463569085226e-05,3.514764489356832e-05,4.2,3.6
0.10546875,2.9778922270542466e-05,3.074953878995957e-05,3.074953878995957e-05,3.3661388348210884e-05,4.2,3.6
0.109375,3.2205463569085226e-05,3.611826141298543e-05,2.1468018323033498e-05,3.85448027115282e-05,4.2,3.6
0.11328125,3.466233663385977e-05,3.611826141298543e-05,1.9041477024490736e-05,3.3176080088502327e-05,4.2,3.6
0.1171875,3.172015530937667e-05,2.880830575112536e-05,3.172015530937667e-05,2.683674094605936e-05,4.2,3.6
0.12109375,3.074953878995957e-05,2.489550790722515e-05,3.2690771828793776e-05,3.4177028374151215e-05,4.2,3.6
0.125,3.708887793240254e-05,2.195332658274205e-05,2.3924891387808045e-05,3.466233663385977e-05,4.2,3.6
0.12890625,3.8059494451819647e-05,3.074953878995957e-05,2.7807357465476466e-05,3.757418619211109e-05,4.2,3.6
0.1328125,4.1001675776302744e-05,3.3661388348210884e-05,2.2923943102159157e-05,3.757418619211109e-05,4.2,3.6
0.13671875,4.148698403601129e-05,2.9778922270542466e-05,2.340925136186771e-05,3.3176080088502327e-05,4.2,3.6
0.140625,3.708887793240254e-05,3.123484704966812e-05,2.489550790722515e-05,3.563295315327688e-05,4.2,3.6
0.14453125,3.611826141298543e-05,3.466233663385977e-05,2.44101996475166e-05,3.611826141298543e-05,4.2,3.6
0.1484375,3.3176080088502327e-05,3.660356967269398e-05,2.44101996475166e-05,2.880830575112536e-05,4.2,3.6
0.15234375,3.2690771828793776e-05,2.3924891387808045e-05,2.7807357465476466e-05,2.6351432686350808e-05,4.2,3.6
0.15625,3.514764489356832e-05,1.7555220479133293e-05,3.4177028374151215e-05,3.026423053025101e-05,4.2,3.6
0.16015625,3.3661388348210884e-05,2.489550790722515e-05,3.3661388348210884e-05,3.466233663385977e-05,4.2,3.6
0.1640625,3.3176080088502327e-05,1.9041477024490736e-05,2.5380816166933704e-05,3.026423053025101e-05,4.2,3.6
0.16796875,3.4177028374151215e-05,2.2923943102159157e-05,2.44101996475166e-05,3.3176080088502327e-05,4.2,3.6
0.171875,3.757418619211109e-05,2.44101996475166e-05,2.829266572518502e-05,3.9545750997177086e-05,4.2,3.6
0.17578125,4.1972292295719845e-05,2.195332658274205e-05,3.466233663385977e-05,3.611826141298543e-05,4.2,3.6
0.1796875,4.2457600555428396e-05,2.001209354390784e-05,3.4177028374151215e-05,3.611826141298543e-05,4.2,3.6
0.18359375,3.660356967269398e-05,1.4158062661173424e-05,2.340925136186771e-05,3.514764489356832e-05,4.2,3.6
0.1875,3.514764489356832e-05,1.9041477024490736e-05,2.0497401803616394e-05,3.2690771828793776e-05,4.2,3.6
0.19140625,3.611826141298543e-05,2.7807357465476466e-05,1.3642422635233084e-05,3.3176080088502327e-05,4.2,3.6
