timestamp,TP9,AF7,AF8,TP10,Valence,Arousal
0.0,-3.711454972152283e-05,1.4642634866865194e-06,-2.637100117189287e-05,-5.468962884260318e-05,4.2,3.7333
0.00390625,-1.5137644769970236e-05,4.846477821011774e-07,-3.3208976583504986e-05,-7.080172924696726e-05,4.2,3.7333
0.0078125,-1.7090431338979156e-05,-1.758023919127183e-05,-2.2955235886167685e-05,-6.103779640192262e-05,4.2,3.7333
0.01171875,-6.8366906416418514e-06,-8.789477210650787e-06,-5.863519777218272e-06,-5.566924454718851e-05,4.2,3.7333
0.015625,-1.1232071631952379e-05,9.76521761501489e-06,-6.8366906416418514e-06,-5.713222326390477e-05,4.2,3.7333
0.01953125,-3.85775284382391e-05,4.846477821011774e-07,-3.516176315251391e-05,-6.152760425421529e-05,4.2,3.7333
0.0234375,-2.5881193319600198e-05,-5.1600701914935596e-09,-2.4908022455176606e-05,-4.443588814526588e-05,4.2,3.7333
0.02734375,-1.953302576028075e-05,-3.222936087891965e-05,-1.953302576028075e-05,-3.759791273365375e-05,4.2,3.7333
0.03125,-4.150993071183335e-05,-6.44535616876478e-05,-3.8087720585946425e-05,-4.834146128328372e-05,4.2,3.7333
0.03515625,-3.4182147447928574e-05,-3.759791273365375e-05,-4.736829041886014e-05,-4.3462717280842284e-05,4.2,3.7333
0.0390625,-7.3264984939345226e-06,-1.7090431338979156e-05,-4.394608029297321e-05,-4.981088484016173e-05,4.2,3.7333
0.04296875,-7.816306346227194e-06,-2.8323787740901792e-05,-3.027657430991072e-05,-5.908500983291369e-05,4.2,3.7333
0.046875,-3.5645126164644834e-05,-3.1256190014496054e-05,-2.2465428033875013e-05,-4.63886747142748e-05,4.2,3.7333
0.05078125,-8.057210693217363e-05,-1.957946639200415e-06,-5.373711924925601e-06,-2.637100117189287e-05,4.2,3.7333
0.0546875,-0.00010058333563439381,-1.758023919127183e-05,1.4642634866865194e-06,-2.8813595593194464e-05,4.2,3.7333
0.05859375,-4.8831269135576395e-05,-1.7090431338979156e-05,-1.953302576028075e-05,-4.004050715495536e-05,4.2,3.7333
0.0625,-1.6607068326848233e-05,-3.4182147447928574e-05,-3.369233959563591e-05,-4.492569599755854e-05,4.2,3.7333
0.06640625,-1.2701495188830378e-05,-5.0294247852292655e-05,-3.61349340169375e-05,-4.541550384985121e-05,4.2,3.7333
0.0703125,4.846477821011774e-07,-4.63886747142748e-05,-2.3438598898298607e-05,-3.8087720585946425e-05,4.2,3.7333
0.07421875,-1.2211687336537721e-05,-2.0996004476997014e-05,-2.0996004476997014e-05,-4.63886747142748e-05,4.2,3.7333
0.078125,-2.783397988860912e-05,1.659674818646526e-05,-2.4908022455176606e-05,-5.224703442130157e-05,4.2,3.7333
0.08203125,-2.9786766457618055e-05,2.9272422034027697e-06,-5.863519777218272e-06,-2.7344172036316465e-05,4.2,3.7333
0.0859375,-6.44535616876478e-05,-4.004050715495536e-05,-1.2211687336537721e-05,-2.6860809024185542e-05,4.2,3.7333
0.08984375,-7.324432366826884e-05,-6.054798854962995e-05,-3.662474186923017e-05,-6.44535616876478e-05,4.2,3.7333
0.09375,-5.127386355687799e-05,-3.467195530022124e-05,-3.4182147447928574e-05,-6.787577181353474e-05,4.2,3.7333
0.09765625,-3.516176315251391e-05,-2.7344172036316465e-05,-2.9296958605325387e-05,-4.102012285954069e-05,4.2,3.7333
0.1015625,-2.0996004476997014e-05,-3.1256190014496054e-05,-4.297290942854962e-05,-3.61349340169375e-05,4.2,3.7333
0.10546875,-3.2719168731212314e-05,-2.8323787740901792e-05,-4.3462717280842284e-05,-4.394608029297321e-05,4.2,3.7333
0.109375,-3.467195530022124e-05,-1.953302576028075e-05,-4.102012285954069e-05,-3.906733629053176e-05,4.2,3.7333
0.11328125,-2.6860809024185542e-05,-2.3928406750591276e-05,-4.785165343099106e-05,-3.1256190014496054e-05,4.2,3.7333
